GEOID,total_population,median_household_income,pct_no_vehicle,insurance_coverage_pct,pct_bachelors_plus,pct_white,white_pop,pop_25plus,bachelors_plus_count
50007,168309,89494.0,6.915952566432961,99.4979360257862,52.612281463283985,89.40788426940163,146105.0,108277.0,56967.0
50009,5976,55247.0,4.949381327334083,99.7489119517911,18.442105263157895,96.09969250687811,5938.0,4750.0,876.0
50011,50101,73633.0,6.2028804658659595,99.60013732657472,26.50595427809811,94.4312531709792,46531.0,34513.0,9148.0
50013,7335,86639.0,1.9821605550049552,99.84987034256858,42.22222222222222,93.4982332155477,6615.0,5355.0,2261.0
50015,25977,69886.0,5.118110236220472,99.38937198067632,41.03874227961819,95.00709331651954,24109.0,17810.0,7309.0
50017,29439,74534.0,4.200157604412923,99.51276023033154,31.949661908339593,96.2075295258546,27778.0,21296.0,6804.0
50019,27459,63981.0,6.341082581540597,99.72344719336272,24.20388645843931,95.95797787132588,25758.0,19658.0,4758.0
50021,60585,62641.0,7.1406015631167605,99.6983936546024,32.18608789304863,95.7558050130709,56043.0,42711.0,13747.0
50023,59768,77278.0,7.692919017722325,99.77343049896017,43.69755957232584,95.2516456390565,55566.0,41714.0,18228.0
50025,45857,65473.0,6.072644721906924,99.74538510502865,39.73918795476738,94.26902505395516,40185.0,31747.0,12616.0
50027,57832,69492.0,5.119008803390936,99.5883331873522,38.36199639206254,95.597108224167,52761.0,41575.0,15949.0
51001,33367,52694.0,8.012910468706147,98.57264593097572,19.707722672489815,66.87039312039312,21773.0,23813.0,4693.0
51003,112513,97708.0,4.733029002293838,99.22946053235636,58.73906093364762,80.74968525717017,87871.0,73818.0,43360.0
51005,15159,52546.0,6.736408305595182,98.76900309430916,14.576423128641864,92.64803725881568,13925.0,11155.0,1626.0
51007,13309,63438.0,2.6245720806390263,99.87886129618413,18.176914778856528,75.47417116422514,9789.0,9270.0,1685.0
51009,31426,64454.0,5.374554102259215,99.07930193763634,21.325295941991,76.55276571644328,24330.0,22893.0,4882.0
51011,16253,60041.0,3.42769701606733,98.89444753257985,21.463414634146343,78.31668142152523,12385.0,11275.0,2420.0
51013,235845,137387.0,14.116172319568571,99.47667548252772,75.83572001374728,69.04675300506695,163250.0,174580.0,132394.0
51015,77433,76124.0,4.48496140537663,98.88920535459982,22.285622005705974,91.99910235763129,69693.0,55731.0,12420.0
51017,4177,55699.0,0.9448818897637796,100.0,17.399049881235154,92.2316384180791,3918.0,3368.0,586.0
51019,79761,74773.0,3.620424484773916,99.5509642915705,30.85384561746043,88.66333185588552,70013.0,57364.0,17699.0
51021,6241,59901.0,3.48993288590604,99.26401207775052,13.400605449041372,94.20587306599305,5967.0,4955.0,664.0
51023,33734,77680.0,3.747290182719108,99.66967958920152,26.89691472993765,93.90849282296652,31403.0,24698.0,6643.0
51025,15965,52678.0,7.575020275750203,99.78347167087696,14.83944210184885,41.15450538687561,6723.0,12332.0,1830.0
51027,20246,39591.0,4.910595142780892,99.36328812506471,11.7908787541713,94.80209600449145,20263.0,16182.0,1908.0
51029,16869,59894.0,6.391997287216006,97.78716556024943,12.648832534405445,61.43266811025926,10497.0,12934.0,1636.0
51031,55518,59022.0,5.198804051943416,99.07311299280708,23.49230191513331,80.85225426849078,44797.0,39945.0,9384.0
51033,31181,83562.0,5.01449020813208,98.71076044989088,21.843367075119872,65.13194467152807,19918.0,20647.0,4510.0
51035,29126,49113.0,4.241825220327815,99.32000966483724,14.76513038473458,97.04122229280198,29026.0,22587.0,3335.0
51036,6760,65573.0,6.40275387263339,99.03575137219995,16.21819513088047,44.034458004307254,3067.0,5463.0,886.0
51037,11563,51548.0,7.951541850220265,99.2296918767507,13.9004892017659,69.97406508826236,8364.0,8381.0,1165.0
51041,366019,95757.0,3.1346910782442747,98.6421599821489,40.053524398701455,65.38823529411765,227878.0,235033.0,94139.0
51043,14882,107475.0,1.9583407512907245,99.52054794520548,34.66515537923869,89.2467926610567,12939.0,10587.0,3670.0
51045,4898,66286.0,4.696132596685083,100.0,21.66796570537802,98.21673525377228,5012.0,3849.0,834.0
51047,52822,92359.0,3.375852210248516,97.79416055554476,25.15354868061874,74.37758736882641,38628.0,35168.0,8846.0
51049,9697,56497.0,6.929716399506781,97.41157058884193,16.545079146593256,63.52214003445131,6269.0,7265.0,1202.0
51051,14089,40143.0,7.053941908713693,99.37619257302217,11.359196204298074,97.8862572294134,14217.0,10749.0,1221.0
51053,28057,77225.0,2.8470092024539877,99.2108597285068,17.810297572435395,65.25831416021752,18720.0,20432.0,3639.0
51057,10602,52335.0,5.331141380930014,99.04798172124904,16.21656050955414,56.90693430656935,6237.0,7850.0,1273.0
51059,1145354,145165.0,4.611482703897344,98.69769779157149,62.1444801879085,58.99939013727567,678162.0,783360.0,486815.0
51061,73290,122785.0,3.0948444888700934,98.31999561499671,36.6780441666324,85.73053032564354,60314.0,48634.0,17838.0
51063,15532,57146.0,5.619834710743802,99.22797456857404,21.69158479282358,94.5325383737156,14904.0,11705.0,2539.0
51065,27442,90766.0,2.7072094163805787,98.558648111332,35.6044511886697,79.25427008521564,21298.0,19770.0,7039.0
51067,54838,66275.0,5.458178185450913,99.01818648951205,22.730493854311757,88.60770749230852,49825.0,40923.0,9302.0
51069,92007,92443.0,3.599332021232182,98.7071251768034,26.843140468775612,89.59729257046813,78894.0,61010.0,16377.0
51071,16711,61987.0,5.589608873321658,99.32991246604286,19.52925685128796,95.94272076372316,16080.0,12151.0,2373.0
51073,38875,83750.0,2.416369388167194,99.68588032040208,24.00497512437811,87.34810770301375,32635.0,27336.0,6562.0
51075,24906,105600.0,2.6665304454434,99.57340025094102,43.80827837161701,79.42655078391275,18643.0,17588.0,7705.0
51077,15356,43348.0,5.009759271307742,98.58327574291636,16.039074893545962,92.11551977509424,14417.0,11977.0,1921.0
51079,20631,81338.0,2.0751761942051683,98.432540651399,29.97299072925031,82.9735481909395,16374.0,13699.0,4106.0
51081,11373,51823.0,8.628181253879578,99.58466832799336,11.271282633371168,37.23581513636762,4246.0,8810.0,993.0
51083,34013,49145.0,6.442784229602781,98.94768672512852,16.081031903279285,61.29756524274676,21022.0,24731.0,3977.0
51085,110513,104678.0,2.7354227581374,99.2468946927476,40.3174044333708,85.15646999192776,90724.0,73849.0,29774.0
51087,333120,82424.0,5.543126463525586,99.32998122008844,44.257290791198365,55.12942473854506,181969.0,229639.0,101632.0
51089,50760,43694.0,6.5209935818921165,99.68549049460124,15.129985897128869,72.15668600094058,36823.0,37581.0,5686.0
51091,2247,57070.0,5.325443786982249,97.73030707610148,30.696576151121608,95.91280653950952,2112.0,1694.0,520.0
51093,38898,91680.0,4.738088970781785,98.2562249626895,28.027915353444392,71.86784164712857,26668.0,26652.0,7470.0
51095,78818,100711.0,4.213098729227761,99.2843480410654,50.975693255734335,78.94570707070707,60024.0,55499.0,28291.0
51097,6681,70147.0,3.99858457183298,98.15895823978448,25.834569732937684,66.80929967194409,4684.0,5392.0,1393.0
51099,26985,103264.0,1.776727944952244,99.62532642016426,35.45715734324827,76.71951722328423,20468.0,17751.0,6294.0
51101,17845,79398.0,3.2351661105469316,98.75675067506752,24.09332995181334,78.66941418899029,13362.0,11829.0,2850.0
51103,10866,62674.0,4.047346315387553,98.45414270902064,33.92546151166841,67.57439640651319,7221.0,8613.0,2922.0
51105,22287,41619.0,9.01009130225853,99.28513169889172,9.614203562056836,93.91729545167138,22280.0,17911.0,1722.0
51107,420773,170463.0,3.0913250907621133,99.04089229989916,61.61675362185601,62.42154192325911,253002.0,261054.0,160853.0
51109,38106,76594.0,3.5445977325501983,99.3575904375757,25.154894671623296,79.61750422873357,29183.0,26631.0,6699.0
51111,11988,54438.0,7.731055628558914,98.18984149855908,12.473454789314854,61.111111111111114,7513.0,8947.0,1116.0
51113,13828,74586.0,2.948910593538693,99.5250968071893,24.493173355399257,86.40218049666869,11412.0,9668.0,2368.0
51115,8537,79054.0,0.5611972207375735,99.27742241175078,29.061583577712607,88.08219178082192,7716.0,6820.0,1982.0
51117,30367,51265.0,7.517066809848892,99.0483635251334,23.10215147804793,62.4780316344464,19197.0,22868.0,5283.0
51119,10738,69389.0,2.7789563003818416,98.86603882375552,26.856106408706165,78.53786882165006,8358.0,8270.0,2221.0
51121,99373,65270.0,5.4572680383783485,99.49658651216498,46.03039037756663,85.2144778922788,83932.0,56202.0,25870.0
51125,14773,64028.0,5.789302022178735,98.68313874558784,30.884868124943736,84.74885228193357,12553.0,11109.0,3431.0
51127,23296,113120.0,1.4639769452449567,99.4415636218588,32.06904935570144,80.5961452263559,17981.0,16452.0,5276.0
51131,12132,54693.0,10.29191616766467,98.21278030686224,26.14699840219128,61.54236428209031,7278.0,8762.0,2291.0
51133,12007,64655.0,4.252029377657519,99.808445073707,32.61494252873563,70.71845938605877,8593.0,9744.0,3178.0
51135,15638,62366.0,7.183748845798707,97.4823766364552,15.516463689670726,56.8327030903638,8717.0,11085.0,1720.0
51137,36593,87309.0,3.857711929554826,99.38614521415477,25.708119773401673,79.86356538177036,29151.0,25949.0,6671.0
51139,23753,56760.0,6.961822264998396,98.91581632653062,14.3184421534937,94.64839493755764,22585.0,17460.0,2500.0
51141,17660,49180.0,4.190770021853709,99.65197215777262,14.90573012939002,91.5515288788222,16168.0,13525.0,2016.0
51143,60541,52619.0,5.206844448074489,99.185250160251,15.205300361186818,75.21152677148537,45779.0,45129.0,6862.0
51145,30503,108089.0,1.5708224248442717,99.33474238591872,30.580479765610697,86.44583461525313,25288.0,21844.0,6680.0
51147,21922,57304.0,8.4277238403452,99.30750605326875,25.45482110369921,62.77302114275729,14370.0,13192.0,3358.0
51149,42634,80318.0,2.990318550905684,99.27289252442628,23.415572657311003,58.30460670636164,22326.0,26508.0,6207.0
51153,481114,123193.0,2.3477223882161766,98.18476965090424,41.91761866882358,54.76679076502569,255670.0,299194.0,125415.0
51155,33841,59740.0,4.669664475959875,99.70658353200074,19.722926829268292,92.06460880016417,31406.0,25625.0,5054.0
51157,7422,98663.0,1.5940488841657812,97.53336029114436,34.11078717201166,88.84510869565217,6539.0,5488.0,1872.0
51159,8968,62708.0,6.280875088214538,99.57886156772176,18.060973847709867,63.434253156071954,5678.0,6921.0,1250.0
51161,96653,80872.0,4.53059556645214,99.32331858920898,35.977249680349196,87.32984070645993,82180.0,68043.0,24480.0
51163,22673,61903.0,4.408625106746371,99.58095577746076,27.583979328165377,93.10102076733544,21160.0,17028.0,4697.0
51165,83905,73232.0,4.47614829811464,98.14217736812456,27.03719630187057,92.71611328847148,75228.0,55812.0,15090.0
51167,25763,44088.0,6.610461774286263,98.8049994122948,10.216546363131592,97.14147826409771,26167.0,19811.0,2024.0
51169,21536,44535.0,8.463453269970582,98.95933705916362,15.0260336906585,97.9136988189881,21307.0,16325.0,2453.0
51171,44337,62149.0,4.976627522517387,99.31968145620024,19.65449699772019,92.61066734191202,40231.0,31143.0,6121.0
51173,29799,45061.0,7.9835586119674335,99.5194123099104,14.880713489409144,95.60889354595764,29198.0,22425.0,3337.0
51175,18003,67813.0,4.999269112702821,98.48320693391116,19.271657995928525,62.364686746312195,11119.0,13263.0,2556.0
51177,141097,105068.0,3.0900523771967077,98.88352702664116,32.075576487315054,70.92357610091845,95522.0,90028.0,28877.0
51179,157606,128036.0,1.9160058036690315,98.71268669007635,41.34898577176754,65.02047474781104,97651.0,96428.0,39872.0
51181,6546,68655.0,5.245901639344262,99.25030599755202,20.389531345100423,55.13237343241988,3561.0,4929.0,1005.0
51183,10866,59195.0,10.32990805840995,98.49256900212316,13.29472795270841,40.24281378325299,4508.0,8289.0,1102.0
51185,40392,46508.0,7.59493670886076,99.29161445413396,15.162682602921643,93.89820635421472,38687.0,30120.0,4567.0
51187,40800,79313.0,5.467673121102724,97.84558369363803,20.782774637237605,88.15683914961893,35164.0,27773.0,5772.0
51191,53985,59116.0,4.415572616181347,99.1848234410218,24.21057886722748,95.97074344968058,51829.0,40061.0,9699.0
51193,18480,56647.0,6.090398365679264,99.090261412835,18.29771278590176,67.22989984893415,12016.0,13335.0,2440.0
51195,36105,47541.0,9.742385425562198,99.70128064830972,14.794520547945206,91.74642406394617,34893.0,27375.0,4050.0
51197,28275,53921.0,8.39504185447521,98.4450058712593,19.0095165948582,94.87902523933856,27254.0,21121.0,4015.0
51199,70238,105154.0,3.926114846587835,99.47504968821592,49.51670450859552,73.39776864700464,50196.0,46245.0,22899.0
51510,157594,113179.0,11.00670961533321,98.9800969103319,65.05581166584693,59.75465703150168,94597.0,119957.0,78039.0
51520,17036,45250.0,10.289080695985753,98.57898804923003,21.80444955258189,87.73081657775954,14966.0,12181.0,2656.0
51530,6639,48783.0,4.971751412429379,98.84004884004884,19.089099054255847,88.4514435695538,5729.0,4018.0,767.0
51540,46289,67177.0,11.752344831120906,99.35531646121008,55.74964569394548,69.98750450049769,33046.0,30341.0,16915.0
51550,249377,92703.0,4.435907538744418,98.9747527593074,34.594534996967965,59.65208718838477,144744.0,163257.0,56478.0
51570,18158,72216.0,6.581713084603258,97.3225265511459,26.609583401943027,73.690910142915,12736.0,12146.0,3232.0
51580,5722,45737.0,8.509788254095085,98.2250621228257,15.103775943985998,81.86803467185565,4628.0,3999.0,604.0
51590,42507,41484.0,13.921620901093045,99.31501875832024,18.42616465934376,44.38624963115963,18051.0,28313.0,5217.0
51595,5680,41442.0,16.035634743875278,99.3411420204978,11.66425470332851,29.45636094674556,1593.0,3455.0,403.0
51600,24242,128708.0,6.15620549895936,99.0590717299578,60.29072306444569,64.95367192862045,15142.0,16029.0,9664.0
51610,14576,164536.0,5.679442508710801,100.0,79.14028997345314,78.01383744496471,11163.0,9794.0,7751.0
51620,8194,57537.0,10.868916094356525,99.61609907120744,18.95493599859723,37.36743605739239,2995.0,5703.0,1081.0
51630,28258,83445.0,9.240865555161406,99.0174089501228,42.44821306624175,61.48869541278089,17868.0,17572.0,7459.0
51640,6687,44612.0,9.702062643239111,97.25112595123466,17.117944011014227,83.89565760699782,5371.0,4358.0,746.0
51650,137217,64430.0,7.5622063685401075,99.39035172016143,26.686307612521652,40.23629678402592,54387.0,90627.0,24185.0
51660,51784,56050.0,7.216194143040486,98.30349464467204,35.243207712532865,77.21722245042757,41356.0,27384.0,9651.0
51670,23046,50661.0,8.985879332477536,98.88731896856234,12.849350124587511,50.0,11250.0,14849.0,1908.0
51678,7346,93651.0,11.049723756906078,99.7799174690509,49.95187680461983,82.04024982650937,5911.0,3117.0,1557.0
51680,79166,56243.0,10.59840885506745,99.25603902237056,35.963694842817176,64.15956527108806,51950.0,45393.0,16325.0
51683,42620,110559.0,3.684971098265896,95.49610963541056,31.30431511229826,62.210634046493496,25530.0,26581.0,8321.0
51685,17123,91673.0,4.7500478835472135,96.1338550487648,25.55349739790068,58.297241850923186,10230.0,11337.0,2897.0
51690,13539,39127.0,13.219616204690832,97.67264402899656,21.661067994903277,47.08208129052665,5954.0,8633.0,1870.0
51700,185118,63355.0,9.678658980984563,98.7971103192262,28.03592547520696,46.61770110590148,83717.0,116686.0,32714.0
